job_id,client_id,pay_amount,pay_verified,response_time_hours,complaints_count,complaints_payment_related,info_complete,profile_complete,past_jobs,past_paid_jobs,account_age_days,risk_label
J4779,C1128,139.96,0,24.3,4,1,1,0,0,0,55,high_risk
J4780,C971,833.37,0,94.09,4,1,1,0,0,0,8,high_risk
J4781,C624,377.18,0,27.73,0,0,1,0,7,2,1270,high_risk
J4782,C63,792.46,1,11.98,0,0,1,0,2,2,844,caution
J4783,C1136,3126.32,1,25.76,0,0,0,1,0,0,9,caution
J4784,C905,368.24,0,57.93,0,0,0,0,1,1,525,caution
J4785,C867,330.66,1,34.07,0,0,1,0,4,4,1119,caution
J4786,C1028,383.16,0,33.34,0,0,0,0,2,1,276,caution
J4787,C717,117.72,1,7.5,0,0,1,0,0,0,6,caution
J4788,C879,568.81,0,54.34,0,0,1,1,0,0,6,high_risk
J4789,C1016,758.69,1,9.63,1,0,1,1,5,5,1490,caution
J4790,C977,310.37,0,26.68,0,0,1,0,0,0,3,high_risk
J4791,C1105,593.63,0,20.4,0,0,0,0,0,0,3,high_risk
J4792,C232,454.44,0,50.67,0,0,0,0,1,0,24,high_risk
J4793,C1031,455.72,0,64.99,0,0,0,0,1,0,27,high_risk
J4794,C595,495.89,1,8.16,0,0,1,1,10,10,1751,safe
J4795,C1102,566.11,0,32.64,0,0,1,1,9,3,1730,high_risk
J4796,C1174,372.13,1,23.56,2,0,0,1,0,0,52,caution
J4797,C78,502.06,1,15.17,0,0,1,1,10,10,1574,safe
J4798,C1055,379.43,1,12.19,0,0,1,1,11,11,1912,safe
J4799,C256,525.33,0,33.4,0,0,0,0,1,0,28,high_risk
J4800,C1081,315.96,0,24.69,0,0,0,0,1,0,12,high_risk
J4801,C322,681.57,1,31.71,0,0,0,0,1,1,10,caution
J4802,C820,429.97,1,32.58,0,0,1,1,0,0,23,caution
J4803,C1153,249.82,0,39.6,0,0,0,0,0,0,15,high_risk
J4804,C112,456.81,0,28.03,0,0,0,0,0,0,21,high_risk
J4805,C1095,484.96,1,22.09,0,0,1,1,0,0,20,caution
J4806,C981,401.86,1,7.09,1,0,1,1,9,8,1314,caution
J4807,C973,177.41,1,25.91,0,0,1,1,5,5,943,safe
J4808,C1096,473.8,1,24.16,0,0,1,1,8,8,1553,safe
J4809,C957,532.26,0,36.53,3,1,0,0,8,4,1427,high_risk
J4810,C334,584.31,1,9.42,0,0,1,1,3,3,627,safe
J4811,C536,702.51,0,32.62,0,0,1,0,0,0,24,high_risk
J4812,C673,599.96,1,4.29,0,0,1,1,10,9,1520,safe
J4813,C121,565.74,1,12.68,0,0,1,0,0,0,22,caution
J4814,C1019,613.63,1,18.93,0,0,1,1,11,9,1438,safe
J4815,C800,386.51,0,17.05,0,0,1,0,1,0,279,high_risk
J4816,C1121,686.64,0,113.55,0,0,0,0,5,1,790,high_risk
J4817,C627,1345.17,1,14.91,0,0,0,0,0,0,29,caution
J4818,C21,461.82,1,6.98,1,0,1,1,1,1,1793,caution
J4819,C486,250.5,0,33.19,0,0,1,0,7,3,1302,high_risk
J4820,C256,588.29,1,18.71,0,0,0,0,5,5,1337,caution
J4821,C437,567.32,0,61.51,1,1,1,0,4,2,704,caution
J4822,C693,648.68,1,10.45,0,0,1,1,11,11,1410,safe
J4823,C195,222.97,0,21.48,1,0,0,0,0,0,18,high_risk
J4824,C742,643.71,1,8.59,0,0,1,1,1,1,132,safe
J4825,C488,464.34,0,55.81,0,0,1,0,5,2,516,high_risk
J4826,C971,320.69,0,97.97,0,0,0,0,0,0,12,high_risk
J4827,C1109,1955.46,0,25.59,0,0,1,0,0,0,22,high_risk
J4828,C431,336.66,1,11.13,0,0,1,1,5,5,1006,safe
J4829,C238,565.82,1,27.93,0,0,1,1,9,9,1724,safe
J4830,C33,412.9,1,18.94,0,0,1,1,6,6,1562,safe
J4831,C720,483.46,1,8.56,0,0,1,1,8,8,1135,safe
J4832,C523,1363.13,1,5.98,0,0,1,1,8,8,1614,safe
J4833,C750,474.74,0,18.07,0,0,1,0,7,2,821,high_risk
J4834,C318,272.66,0,59.97,0,0,0,0,0,0,1,high_risk
J4835,C460,539.8,0,10.9,3,1,1,0,5,2,1481,high_risk
J4836,C1121,1031.91,1,16.54,0,0,1,0,6,6,1288,caution
J4837,C325,507.36,0,28.92,0,0,0,0,0,0,8,high_risk
J4838,C672,1090.15,1,7.73,0,0,1,1,6,6,883,safe
J4839,C188,484.82,0,26.89,0,0,0,0,0,0,17,high_risk
J4840,C106,493.76,1,20.26,0,0,0,1,2,1,159,caution
J4841,C500,2155.72,0,36.72,0,0,0,0,2,0,138,high_risk
J4842,C111,611.78,0,49.64,0,0,1,0,7,3,973,high_risk
J4843,C605,519.08,0,16.37,0,0,0,0,0,0,97,high_risk
J4844,C167,230.1,0,9.74,0,0,0,0,5,1,701,high_risk
J4845,C45,287.6,1,13.38,0,0,1,1,12,12,1150,safe
J4846,C748,255.76,0,26.46,0,0,0,0,2,1,828,caution
J4847,C1109,520.12,0,16.27,0,0,0,1,7,2,430,high_risk
J4848,C1188,529.24,0,10.98,0,0,0,0,0,0,16,high_risk
J4849,C3,519.83,1,33.13,0,0,0,0,0,0,10,caution
J4850,C733,354.4,1,2.04,0,0,1,1,6,6,1904,safe
J4851,C59,255.12,0,55.16,0,0,0,0,0,0,5,high_risk
J4852,C760,725.13,1,17.87,1,1,1,1,7,7,1108,caution
J4853,C803,1848.53,0,38.3,0,0,0,0,4,1,302,high_risk
J4854,C166,612.76,1,11.51,0,0,1,1,2,2,508,safe
J4855,C946,688.2,0,9.19,0,0,0,0,0,0,27,high_risk
J4856,C1060,87.2,0,10.17,3,1,0,0,5,2,515,high_risk
J4857,C550,509.06,1,7.25,1,1,1,1,6,6,1386,caution
J4858,C635,720.17,1,44.34,3,1,0,0,6,6,751,high_risk
J4859,C388,249.54,0,63.79,4,1,0,0,0,0,29,high_risk
J4860,C1163,956.25,0,23.89,0,0,1,0,1,0,559,high_risk
J4861,C859,265.93,0,24.88,0,0,0,0,0,0,7,high_risk
J4862,C541,481.84,1,12.96,0,0,1,1,12,11,1437,safe
J4863,C1045,611.05,0,59.75,0,0,0,0,0,0,21,high_risk
J4864,C985,533.23,1,14.33,1,0,1,1,5,5,1530,caution
J4865,C378,245.18,1,7.01,0,0,1,1,1,1,17,safe
J4866,C1198,127.89,1,28.31,1,0,1,1,9,9,1305,caution
J4867,C739,322.83,0,47.99,0,0,0,0,0,0,20,high_risk
J4868,C54,708.8,1,8.83,0,0,1,1,11,10,1872,safe
J4869,C1079,257.76,1,18.07,0,0,1,0,11,9,1550,caution
J4870,C349,549.93,0,55.2,0,0,1,0,2,1,408,caution
J4871,C797,459.0,1,24.87,0,0,0,0,0,0,21,caution
J4872,C964,242.26,0,46.86,0,0,0,0,0,0,0,high_risk
J4873,C100,821.06,0,90.24,0,0,0,0,0,0,27,high_risk
J4874,C997,510.91,1,8.23,1,0,1,1,7,6,1086,caution
J4875,C194,403.96,1,6.74,1,1,0,1,6,6,1516,caution
J4876,C223,407.07,1,12.41,0,0,0,1,0,0,19,caution
J4877,C965,360.36,1,20.2,0,0,1,1,5,5,1049,safe
J4878,C616,380.11,0,65.03,0,0,0,0,0,0,26,high_risk
J4879,C574,962.0,1,13.42,0,0,1,1,1,1,379,safe
J4880,C659,670.84,0,16.31,0,0,0,0,3,1,379,high_risk
J4881,C280,434.84,1,35.45,1,1,1,1,2,2,1139,caution
J4882,C1200,521.53,0,13.51,0,0,0,0,1,1,382,caution
J4883,C102,328.33,1,9.25,0,0,1,1,14,12,1898,safe
J4884,C225,678.49,1,7.98,0,0,1,1,3,3,1061,safe
J4885,C94,25.0,0,69.18,0,0,1,0,0,0,16,high_risk
J4886,C44,2039.63,0,24.38,8,1,0,0,2,1,811,high_risk
J4887,C618,255.0,1,39.93,1,0,0,0,4,4,618,caution
J4888,C135,646.25,0,43.84,0,0,0,0,6,2,988,high_risk
J4889,C884,463.02,0,17.14,0,0,1,1,0,0,11,high_risk
J4890,C1170,112.46,1,16.61,0,0,0,0,0,0,23,caution
J4891,C500,437.62,0,19.68,4,1,0,0,0,0,586,high_risk
J4892,C200,455.46,0,62.2,0,0,1,0,2,0,313,high_risk
J4893,C479,752.47,1,20.24,0,0,1,1,7,6,1099,safe
J4894,C483,511.92,1,4.7,1,0,1,1,9,8,1368,caution
J4895,C5,446.4,0,37.15,0,0,1,0,11,5,1067,high_risk
J4896,C849,465.52,0,35.24,0,0,0,0,0,0,29,high_risk
J4897,C439,25.0,0,10.33,0,0,1,1,2,1,517,caution
J4898,C909,289.42,0,22.28,0,0,0,0,0,0,25,high_risk
J4899,C226,58.77,0,32.15,0,0,0,0,0,0,26,high_risk
J4900,C29,856.9,0,9.7,4,0,0,0,0,0,29,high_risk
J4901,C478,356.55,1,13.91,0,0,1,1,11,10,1886,safe
J4902,C596,582.79,0,28.53,0,0,0,0,6,3,679,caution
J4903,C54,1131.05,0,23.28,2,1,0,0,8,4,523,high_risk
J4904,C656,374.01,1,12.45,0,0,1,1,7,7,1225,safe
J4905,C669,385.28,0,23.68,0,0,0,0,7,3,1608,high_risk
J4906,C1180,556.7,1,6.21,0,0,1,1,4,4,945,safe
J4907,C695,420.91,1,8.3,0,0,0,1,12,12,1344,caution
J4908,C187,319.91,0,17.01,0,0,0,0,1,0,217,high_risk
J4909,C1013,38.86,1,17.78,1,0,1,1,10,10,1079,caution
J4910,C1140,3521.61,1,7.85,1,0,0,0,1,1,161,caution
J4911,C201,345.08,1,8.74,0,0,0,1,1,1,300,caution
J4912,C412,371.07,0,27.55,0,0,0,0,7,3,1196,high_risk
J4913,C730,333.07,0,8.9,0,0,1,1,2,1,433,caution
J4914,C56,729.6,0,20.63,2,0,0,0,2,0,102,high_risk
J4915,C1015,316.26,0,37.11,0,0,1,0,0,0,16,high_risk
J4916,C875,1277.18,1,13.36,0,0,1,1,9,6,1552,safe
J4917,C1100,490.54,1,14.92,0,0,1,1,8,8,1185,safe
J4918,C910,692.67,1,7.66,1,1,1,1,2,2,782,caution
J4919,C212,446.27,1,7.67,0,0,1,0,13,12,1947,caution
J4920,C862,459.24,0,27.45,0,0,0,0,0,0,8,high_risk
J4921,C755,426.16,1,13.59,2,0,0,1,11,10,1758,caution
J4922,C328,355.48,0,30.54,0,0,0,0,0,0,10,high_risk
J4923,C184,819.45,0,13.78,0,0,1,0,0,0,79,high_risk
J4924,C1083,287.28,0,137.3,0,0,0,0,0,0,23,high_risk
J4925,C235,2356.88,1,9.2,0,0,0,0,3,3,569,caution
J4926,C180,337.2,0,12.15,8,0,0,0,1,0,397,high_risk
J4927,C860,569.28,0,17.76,0,0,0,0,3,1,339,high_risk
J4928,C925,438.38,0,61.44,4,1,1,0,0,0,20,high_risk
J4929,C1008,498.9,1,17.14,0,0,1,1,17,16,1952,safe
J4930,C621,467.6,0,79.09,8,1,1,0,3,1,424,high_risk
J4931,C436,229.24,0,14.78,0,0,1,0,1,0,494,high_risk
J4932,C850,437.29,1,10.16,1,0,1,1,16,16,1990,caution
J4933,C956,86.03,0,67.21,3,1,0,0,0,0,16,high_risk
J4934,C197,493.98,1,6.49,1,0,1,1,9,9,1665,caution
J4935,C821,348.17,0,73.38,0,0,0,0,0,0,5,high_risk
J4936,C249,404.53,0,37.37,0,0,1,0,0,0,15,high_risk
J4937,C433,454.9,1,7.54,1,0,1,1,10,8,1125,caution
J4938,C1097,478.95,1,5.31,0,0,1,0,2,2,1199,caution
J4939,C337,25.0,0,50.07,0,0,1,0,0,0,17,high_risk
J4940,C880,2105.03,0,88.75,0,0,0,0,0,0,22,high_risk
J4941,C875,501.87,0,44.88,0,0,1,0,0,0,23,high_risk
J4942,C259,764.66,0,46.43,3,1,1,0,1,0,26,high_risk
J4943,C1011,3466.69,1,14.27,1,0,1,1,3,2,221,caution
J4944,C831,848.03,1,28.6,1,0,0,1,0,0,21,caution
J4945,C110,303.52,0,56.59,0,0,0,0,1,0,68,high_risk
J4946,C992,560.87,0,6.48,6,1,0,0,0,0,25,high_risk
J4947,C566,676.6,1,13.57,1,1,1,1,0,0,28,caution
J4948,C645,587.45,0,18.71,0,0,0,0,12,3,1833,high_risk
J4949,C330,1995.8,0,40.99,4,1,0,0,0,0,16,high_risk
J4950,C222,515.57,0,21.37,3,1,1,0,7,4,598,high_risk
J4951,C138,539.6,1,15.91,0,0,1,1,5,4,1950,safe
J4952,C15,340.48,0,33.13,0,0,0,0,11,6,1449,caution
J4953,C220,517.73,1,4.71,0,0,1,0,3,3,1108,caution
J4954,C279,218.37,0,9.92,0,0,0,0,0,0,26,high_risk
J4955,C976,943.13,1,19.18,0,0,1,1,4,4,1516,safe
J4956,C197,397.74,1,7.4,5,0,1,1,8,8,1285,caution
J4957,C819,584.83,1,34.17,0,0,1,1,5,4,663,safe
J4958,C789,522.62,0,61.03,0,0,0,0,0,0,0,high_risk
J4959,C1162,502.88,1,4.17,0,0,1,1,7,7,1447,safe
J4960,C1147,600.74,0,22.68,0,0,0,0,0,0,18,high_risk
J4961,C399,703.76,1,18.99,0,0,1,1,0,0,29,caution
J4962,C313,500.18,0,20.74,0,0,1,0,3,1,1112,high_risk
J4963,C1096,643.43,0,32.99,0,0,0,0,0,0,28,high_risk
J4964,C379,577.17,0,18.83,0,0,0,0,0,0,17,high_risk
J4965,C107,224.86,0,45.03,0,0,0,0,0,0,8,high_risk
J4966,C1197,488.88,0,27.43,0,0,1,0,1,0,270,high_risk
J4967,C1049,439.73,0,57.59,0,0,0,0,0,0,22,high_risk
J4968,C1026,3595.35,1,11.83,2,0,1,1,10,8,1216,caution
J4969,C62,624.1,0,25.1,0,0,0,0,0,0,9,high_risk
J4970,C285,509.41,1,13.23,0,0,1,1,20,16,1951,safe
J4971,C214,562.85,0,45.5,0,0,0,0,0,0,18,high_risk
J4972,C530,517.25,1,12.2,0,0,1,1,5,5,1952,safe
J4973,C965,371.8,0,76.47,0,0,0,0,0,0,17,high_risk
J4974,C914,735.39,1,8.57,1,0,0,1,0,0,24,caution
J4975,C1123,606.08,0,63.13,0,0,1,0,0,0,1,high_risk
J4976,C609,871.1,0,17.61,2,1,0,0,0,0,2,high_risk
J4977,C710,453.37,0,54.15,0,0,1,0,0,0,0,high_risk
J4978,C1005,375.13,1,4.34,1,0,1,0,10,8,1533,caution
J4979,C1033,68.99,0,22.66,0,0,1,0,11,5,1812,high_risk
J4980,C1115,953.96,0,64.86,0,0,0,0,0,0,27,high_risk
J4981,C149,598.9,1,9.5,0,0,1,1,6,5,811,safe
J4982,C57,651.3,1,13.98,0,0,1,0,6,6,873,caution
J4983,C1037,837.51,1,23.52,0,0,1,0,0,0,7,caution
J4984,C863,525.04,0,6.67,0,0,1,0,2,0,328,high_risk
J4985,C343,354.83,0,43.35,0,0,1,0,0,0,27,high_risk
J4986,C1085,677.82,1,9.18,1,1,1,1,0,0,7,caution
J4987,C1128,451.09,0,47.16,0,0,1,0,3,1,1193,high_risk
J4988,C1110,133.13,0,25.16,0,0,1,0,10,5,1343,caution
J4989,C513,800.38,1,14.1,0,0,1,1,1,0,191,caution
J4990,C847,277.62,0,13.03,0,0,1,0,1,0,322,high_risk
J4991,C937,349.24,1,19.25,0,0,1,1,3,2,346,safe
J4992,C176,652.79,0,35.1,0,0,1,0,1,0,26,high_risk
J4993,C837,94.57,0,14.42,1,0,1,0,0,0,22,high_risk
J4994,C321,515.38,0,26.19,3,1,1,0,0,0,15,high_risk
J4995,C22,546.93,0,53.11,0,0,1,0,0,0,11,high_risk
J4996,C1088,710.31,0,38.46,0,0,1,0,0,0,26,high_risk
J4997,C260,617.41,1,18.07,0,0,1,1,17,17,1954,safe
J4998,C561,641.82,0,28.51,0,0,0,0,0,0,15,high_risk
J4999,C682,676.14,0,73.28,0,0,0,0,0,0,22,high_risk
J5000,C846,789.86,1,33.56,2,0,0,0,3,3,906,caution
J5001,C269,404.28,0,9.16,0,0,0,0,10,4,1390,high_risk
J5002,C445,297.43,1,16.79,0,0,1,1,11,10,1462,safe
J5003,C949,307.93,0,87.84,0,0,0,0,0,0,27,high_risk
J5004,C946,2722.4,1,15.71,0,0,1,1,5,5,1176,safe
J5005,C985,438.57,0,34.55,2,0,0,0,1,0,17,high_risk
J5006,C638,375.6,0,11.85,0,0,0,0,6,3,458,caution
J5007,C27,710.81,0,29.41,0,0,0,0,0,0,15,high_risk
J5008,C1074,610.64,1,14.32,3,0,0,0,0,0,0,caution
J5009,C725,3865.49,0,44.52,0,0,0,0,2,1,1171,caution
J5010,C476,3043.41,1,35.35,0,0,0,0,0,0,22,caution
J5011,C1191,606.78,0,32.07,0,0,0,0,0,0,13,high_risk
J5012,C1096,416.11,0,14.85,0,0,1,0,4,1,926,high_risk
J5013,C640,73.62,0,9.88,0,0,0,0,0,0,24,high_risk
J5014,C802,390.28,1,20.51,0,0,0,0,5,5,1392,caution
J5015,C1016,350.82,0,35.51,0,0,0,0,5,2,396,high_risk
J5016,C100,227.65,0,10.12,0,0,0,0,0,0,7,high_risk
J5017,C134,532.92,1,16.12,0,0,1,1,10,10,1454,safe
J5018,C176,682.39,0,59.8,0,0,0,0,0,0,17,high_risk
J5019,C876,1549.84,0,5.03,0,0,1,0,0,0,174,high_risk
J5020,C784,577.4,0,19.35,0,0,0,0,0,0,16,high_risk
J5021,C249,384.0,0,157.66,0,0,0,0,0,0,2,high_risk
J5022,C750,468.15,0,37.1,0,0,0,0,0,0,27,high_risk
J5023,C340,378.64,1,46.89,1,0,1,1,3,3,889,caution
J5024,C795,559.36,0,30.44,0,0,1,0,2,0,293,high_risk
J5025,C596,616.01,1,23.22,0,0,1,1,3,3,523,safe
J5026,C572,842.01,1,12.2,0,0,1,0,0,0,65,caution
J5027,C1128,862.92,1,8.05,0,0,1,1,7,7,1620,safe
J5028,C934,456.76,1,5.63,0,0,1,0,8,8,949,caution
J5029,C818,724.96,0,37.04,0,0,1,0,2,1,376,caution
J5030,C968,431.74,1,7.23,0,0,1,1,8,8,1066,safe
J5031,C1108,600.39,1,6.78,0,0,1,1,6,5,1867,safe
J5032,C484,398.96,1,4.73,0,0,1,1,9,8,1654,safe
J5033,C887,578.75,1,12.33,0,0,1,1,13,13,1772,safe
J5034,C712,2323.22,0,57.38,0,0,1,0,0,0,15,high_risk
J5035,C904,760.68,0,23.35,0,0,0,0,2,1,740,caution
J5036,C1036,347.13,0,29.92,3,1,0,0,0,0,15,high_risk
J5037,C1029,597.74,1,30.35,0,0,1,1,1,1,631,safe
J5038,C648,471.54,0,10.25,0,0,0,0,9,4,1841,high_risk
J5039,C394,171.87,0,79.99,0,0,0,0,3,1,300,high_risk
J5040,C321,948.41,1,5.4,0,0,1,1,12,12,1707,safe
J5041,C950,350.31,1,11.31,0,0,1,1,5,5,1835,safe
J5042,C675,3252.62,0,45.56,0,0,0,0,0,0,15,high_risk
J5043,C1012,324.88,0,48.71,0,0,1,0,10,6,1266,caution
J5044,C561,518.21,1,5.69,0,0,1,0,7,7,1715,caution
J5045,C890,502.58,0,40.36,0,0,0,0,0,0,10,high_risk
J5046,C328,3257.86,0,25.28,0,0,1,0,0,0,27,high_risk
J5047,C819,404.51,0,66.39,0,0,0,0,0,0,14,high_risk
J5048,C188,203.96,1,8.35,1,1,1,1,9,9,1918,caution
J5049,C227,685.26,1,3.8,0,0,1,1,2,2,199,safe
J5050,C1017,387.72,1,15.16,0,0,0,1,14,14,1862,caution
J5051,C1150,719.81,1,14.59,0,0,0,0,7,7,1160,caution
J5052,C519,496.13,0,78.6,4,1,1,0,1,0,234,high_risk
J5053,C342,513.87,0,48.26,0,0,0,0,6,2,1032,high_risk
J5054,C1048,621.71,1,8.78,0,0,0,0,1,1,103,caution
J5055,C500,628.76,1,21.83,0,0,1,1,1,1,193,safe
J5056,C818,484.91,0,38.77,2,0,0,0,0,0,19,high_risk
J5057,C85,2088.12,1,18.68,1,0,1,1,18,18,1637,caution
J5058,C977,491.04,1,7.73,1,0,1,1,3,2,243,caution
J5059,C27,138.95,1,9.7,0,0,1,1,1,1,546,safe
J5060,C906,696.3,1,17.99,0,0,1,1,6,5,800,safe
J5061,C204,328.1,1,18.87,0,0,0,1,4,4,1096,caution
J5062,C1099,397.43,0,10.34,0,0,0,0,0,0,18,high_risk
J5063,C747,420.46,0,31.41,2,1,1,1,3,2,1288,high_risk
J5064,C618,574.86,0,22.04,0,0,0,0,0,0,8,high_risk
J5065,C355,473.9,1,14.02,0,0,1,1,13,13,1925,safe
J5066,C289,633.22,0,13.56,0,0,1,0,0,0,13,high_risk
J5067,C1056,603.14,0,46.06,0,0,0,0,1,1,1002,caution
J5068,C455,336.9,0,40.67,0,0,1,0,1,0,190,high_risk
J5069,C26,337.93,0,22.3,0,0,1,0,0,0,4,high_risk
J5070,C107,445.8,1,15.5,0,0,1,1,13,13,1672,safe
J5071,C236,643.1,0,26.52,0,0,0,0,4,2,729,caution
J5072,C1109,2224.41,0,31.91,0,0,1,1,7,3,937,high_risk
J5073,C99,626.91,0,15.95,2,1,0,0,0,0,3,high_risk
J5074,C858,448.36,0,17.68,5,1,1,0,0,0,24,high_risk
J5075,C124,700.68,1,9.59,1,0,0,0,1,1,494,caution
J5076,C39,569.57,1,11.81,1,1,0,1,4,4,506,caution
J5077,C287,381.77,1,32.43,0,0,1,1,10,10,1423,safe
J5078,C102,447.32,1,22.27,0,0,0,0,0,0,6,caution
J5079,C1039,662.52,0,47.81,0,0,1,0,1,0,204,high_risk
J5080,C1114,800.73,0,16.03,0,0,0,0,3,1,355,high_risk
J5081,C1027,154.1,1,11.66,0,0,1,1,0,0,19,caution
J5082,C660,553.2,1,8.12,1,1,1,1,7,6,1749,caution
J5083,C394,179.07,0,32.49,0,0,0,0,0,0,5,high_risk
J5084,C1186,1755.07,0,40.45,0,0,0,0,2,0,576,high_risk
J5085,C92,593.62,1,9.96,0,0,1,1,2,2,901,safe
J5086,C396,523.15,1,10.16,0,0,1,1,4,4,996,safe
J5087,C820,337.42,1,17.26,0,0,1,1,9,9,1062,safe
J5088,C376,412.2,0,27.0,0,0,0,0,0,0,2,high_risk
J5089,C836,685.99,1,10.33,0,0,1,1,0,0,28,caution
J5090,C1048,515.85,0,29.93,3,1,1,0,0,0,29,high_risk
J5091,C1110,499.68,0,81.04,0,0,1,0,5,3,571,caution
J5092,C144,703.88,1,25.24,1,1,0,0,3,3,605,caution
J5093,C1103,655.3,0,114.28,0,0,0,0,0,0,11,high_risk
J5094,C1165,423.13,1,7.53,2,1,1,1,0,0,9,high_risk
J5095,C312,622.46,0,46.25,2,0,0,0,0,0,9,high_risk
J5096,C35,449.16,0,21.68,0,0,1,0,6,2,887,high_risk
J5097,C1062,519.11,1,10.1,0,0,1,1,7,7,1064,safe
J5098,C1093,156.49,1,5.9,1,0,0,0,4,3,1039,caution
J5099,C638,1665.84,0,59.15,0,0,0,0,3,1,321,high_risk
J5100,C339,530.95,1,6.21,0,0,1,1,0,0,29,caution
J5101,C1098,275.68,1,20.77,0,0,0,1,8,8,1840,caution
J5102,C946,434.12,0,21.4,0,0,0,0,4,1,502,high_risk
J5103,C811,178.23,0,21.19,4,1,0,0,0,0,6,high_risk
J5104,C579,640.47,1,8.39,0,0,0,0,2,1,355,caution
J5105,C558,778.73,0,37.72,0,0,1,0,0,0,11,high_risk
J5106,C1097,298.5,0,21.76,0,0,1,0,0,0,87,high_risk
J5107,C695,183.63,1,12.22,1,0,1,1,2,2,233,caution
J5108,C440,608.11,1,3.7,0,0,1,1,5,5,1307,safe
J5109,C283,549.38,0,7.85,0,0,0,0,2,0,317,high_risk
J5110,C652,589.54,0,12.27,0,0,0,0,0,0,2,high_risk
J5111,C684,640.13,0,43.88,1,1,0,0,0,0,70,high_risk
J5112,C919,527.71,1,29.05,0,0,1,1,4,3,1420,safe
J5113,C326,773.22,1,10.4,2,0,1,1,4,4,745,caution
J5114,C990,795.81,1,19.04,0,0,1,1,3,3,590,safe
J5115,C531,882.62,1,20.25,0,0,0,1,0,0,4,caution
J5116,C790,912.33,0,54.67,7,0,1,0,1,0,365,high_risk
J5117,C358,357.02,1,25.11,1,0,1,1,5,5,1057,caution
J5118,C592,713.95,0,17.43,0,0,0,0,0,0,9,high_risk
J5119,C533,1303.72,1,13.68,0,0,1,1,10,9,1358,safe
J5120,C857,117.92,1,20.37,0,0,1,1,6,6,1259,safe
J5121,C1032,603.62,1,20.42,3,1,1,1,11,11,1359,high_risk
J5122,C591,357.0,0,42.95,0,0,0,0,4,1,449,high_risk
J5123,C681,499.78,1,14.59,0,0,0,0,2,2,306,caution
J5124,C851,271.79,1,22.33,0,0,1,0,8,8,1081,caution
J5125,C60,761.0,0,15.61,0,0,1,0,0,0,8,high_risk
J5126,C699,320.76,1,5.35,0,0,1,1,10,10,924,safe
J5127,C838,352.47,1,30.12,0,0,1,1,9,9,1261,safe
J5128,C326,1906.88,1,28.59,0,0,1,0,8,8,1647,caution
J5129,C795,554.99,1,31.49,0,0,0,1,10,10,1316,caution
J5130,C100,858.88,1,11.11,0,0,1,1,8,8,1989,safe
J5131,C109,677.62,0,15.08,0,0,0,0,10,5,1126,caution
J5132,C242,719.97,0,24.24,0,0,1,0,7,3,908,high_risk
J5133,C376,291.37,0,86.73,0,0,0,0,6,3,514,high_risk
J5134,C925,569.72,1,9.0,1,0,0,0,5,5,1356,caution
J5135,C305,865.59,0,32.98,0,0,0,0,0,0,28,high_risk
J5136,C649,1498.31,0,56.3,0,0,1,0,6,3,662,caution
J5137,C553,502.06,0,28.45,3,0,1,0,0,0,179,high_risk
J5138,C124,2644.3,1,11.79,4,0,0,0,0,0,50,caution
J5139,C460,554.89,0,42.66,0,0,0,0,11,7,1275,caution
J5140,C863,652.34,1,9.15,0,0,0,1,8,8,1336,caution
J5141,C994,527.12,0,29.56,0,0,1,1,2,0,267,high_risk
J5142,C666,905.5,0,8.6,0,0,0,0,0,0,23,high_risk
J5143,C470,28.96,0,9.48,0,0,1,0,6,2,1319,high_risk
J5144,C340,25.0,0,23.57,3,1,1,0,3,1,813,high_risk
J5145,C143,450.11,0,81.5,0,0,0,0,0,0,9,high_risk
J5146,C44,755.29,0,33.17,0,0,1,0,0,0,11,high_risk
J5147,C342,468.77,0,26.28,0,0,0,0,7,4,1444,caution
J5148,C804,415.77,1,14.15,1,0,1,1,8,8,1496,caution
J5149,C169,120.04,0,21.18,2,1,0,0,3,0,132,high_risk
J5150,C556,438.84,0,13.94,0,0,0,0,0,0,11,high_risk
J5151,C392,394.09,1,18.42,0,0,1,1,9,7,1123,safe
J5152,C418,466.06,1,17.45,0,0,0,0,12,12,1218,caution
J5153,C1022,471.68,1,14.96,1,1,1,1,1,1,315,caution
J5154,C393,2919.26,0,13.89,0,0,0,0,2,1,341,caution
J5155,C640,412.87,0,91.46,0,0,1,0,1,0,29,high_risk
J5156,C620,329.57,0,20.95,0,0,1,0,4,1,925,high_risk
J5157,C431,503.64,0,86.34,3,1,0,0,0,0,3,high_risk
J5158,C770,496.19,1,4.2,1,0,1,0,7,7,1230,caution
J5159,C1076,254.78,0,28.34,4,1,0,0,1,0,28,high_risk
J5160,C519,574.85,0,67.61,0,0,0,0,2,1,484,caution
J5161,C551,247.14,0,33.6,0,0,0,0,0,0,24,high_risk
J5162,C1031,630.5,0,6.21,3,1,0,0,2,1,468,high_risk
J5163,C879,394.75,1,8.36,0,0,1,0,2,1,155,caution
J5164,C546,272.49,1,14.41,0,0,1,1,2,2,1921,safe
J5165,C244,1054.45,0,86.61,0,0,0,0,0,0,23,high_risk
J5166,C899,1558.98,0,30.8,0,0,0,0,0,0,26,high_risk
J5167,C443,711.43,1,23.51,0,0,1,1,4,4,1654,safe
J5168,C761,485.36,1,15.44,0,0,1,1,20,20,1980,safe
